sku,title,brand,product_url,technical_details,old_price,price,main_image,is_sponsored,in_stock,rating,reviews,e_retailer,client,market,type,position,listing_url,page
, BT 5515/15 Bartschneider,PHILIPS,https://www.mediamarkt.de/de/product/_philips-bt-5515-15-2528097.html,Produkttyp Bartschneider Betriebsart Netz-/Akkubetrieb Minimale Schnittlänge 0.4 mm Maximale Schnittlänge 20 mm,59.99,48.99,https://assets.mmsrg.com/isr/166325/c1/-/ASSET_MMS_72281166/mobile_200_200_png,True,True,,(308),mediamarkt.de,client_name,DE,Search,1,https://www.mediamarkt.de/de/category/rasierer-haarentfernung-157.html?page=3,1
, BT9810/90 Prestige Bartschneider,PHILIPS,https://www.mediamarkt.de/de/product/_philips-bt9810-90-prestige-2747422.html,Produkttyp Bartschneider Betriebsart Netz-/Akkubetrieb Minimale Schnittlänge 0.4 mm Maximale Schnittlänge 10 mm,,159.99,,True,True,,(42),mediamarkt.de,client_name,DE,Search,2,https://www.mediamarkt.de/de/category/rasierer-haarentfernung-157.html?page=3,1
, Augenbrauen Trimmer Schwarz ,FRISEURMEISTER,https://www.mediamarkt.de/de/product/friseurmeister-augenbrauen-trimmer-schwarz--89262244.html,Produkttyp Trimmer Aufsätze Augenbrauenformer Anzahl Schnittstufen 1 Besondere Merkmale Augenbrauenformer zum präzisen Stutzen und zur schmerzfreien Entfernung von Gesichtshaaren,,19.90,,False,True,,(0),mediamarkt.de,client_name,DE,Search,3,https://www.mediamarkt.de/de/category/rasierer-haarentfernung-157.html?page=3,1
, MSR501 Herrenrasierer Schwarz ,BLAUPUNKT,https://www.mediamarkt.de/de/product/blaupunkt-msr501-herrenrasierer-schwarz--89090203.html,Produkttyp Herrenrasierer Betriebsart Akkubetrieb Nassbetrieb Ja Farbe (laut Hersteller) Schwarz,,29.99,,False,True,,(0),mediamarkt.de,client_name,DE,Search,4,https://www.mediamarkt.de/de/category/rasierer-haarentfernung-157.html?page=3,1
, BT 7240 Bartschneider,BRAUN,https://www.mediamarkt.de/de/product/_braun-bt-7240-2618967.html,Produkttyp Bartschneider Betriebsart Akkubetrieb Minimale Schnittlänge 0.5 mm Maximale Schnittlänge 20 mm,79.99,53.99,,False,True,,(235),mediamarkt.de,client_name,DE,Search,5,https://www.mediamarkt.de/de/category/rasierer-haarentfernung-157.html?page=3,1
, S5588 Rasierer Schwarz (Aquatec Wet & Dry),PHILIPS,https://www.mediamarkt.de/de/product/_philips-s5588-2670818.html,Produkttyp Rasierer Rasiersystem Aquatec Wet & Dry Betriebsart Akkubetrieb Anzahl rotierender Köpfe 3,99.99,89.99,,False,True,,(100),mediamarkt.de,client_name,DE,Search,6,https://www.mediamarkt.de/de/category/rasierer-haarentfernung-157.html?page=3,1
, MS 6240 Rasierer Schwarz/Blau (3-fach Schneidsystem),GRUNDIG,https://www.mediamarkt.de/de/product/_grundig-ms-6240-1766482.html,Produkttyp Rasierer Rasiersystem 3-fach Schneidsystem Betriebsart Netz-/Akkubetrieb Anzahl und Typ der Scherfolien 2,69.99,23.99,,False,True,,(32),mediamarkt.de,client_name,DE,Search,7,https://www.mediamarkt.de/de/category/rasierer-haarentfernung-157.html?page=3,1
," RFC-1611 Digi4sales Edition Multigroomer, Gold",M2-TEC,https://www.mediamarkt.de/de/product/m2-tec-rfc-1611-digi4sales-edition-multigroomer-88072734.html,Produkttyp Multigroomer Schnittbreite 40 mm Minimale Schnittlänge 3 mm Maximale Schnittlänge 18 mm,34.90,29.90,,False,True,,(0),mediamarkt.de,client_name,DE,Search,8,https://www.mediamarkt.de/de/category/rasierer-haarentfernung-157.html?page=3,1
, QP 6505/20 OneBlade Pro Bartschneider,PHILIPS,https://www.mediamarkt.de/de/product/_philips-qp-6505-20-oneblade-pro-2457188.html,Produkttyp Bartschneider Betriebsart Akkubetrieb Minimale Schnittlänge 0.5 mm Maximale Schnittlänge 7 mm,38.64,33.–,,False,True,,(491),mediamarkt.de,client_name,DE,Search,9,https://www.mediamarkt.de/de/category/rasierer-haarentfernung-157.html?page=3,1
, S7788/55 Rasierer dunkles Chrom (SteelPrecision Schersystem),PHILIPS,https://www.mediamarkt.de/de/product/_philips-s7788-55-2670816.html,Produkttyp Rasierer Rasiersystem SteelPrecision Schersystem Betriebsart Akkubetrieb Anzahl rotierender Köpfe 3,159.99,129.99,,False,True,,(146),mediamarkt.de,client_name,DE,Search,10,https://www.mediamarkt.de/de/category/rasierer-haarentfernung-157.html?page=3,1
," MGK 7220 Multigroomer, Silber-grau",BRAUN,https://www.mediamarkt.de/de/product/_braun-mgk-7220-2618971.html,Produkttyp Multigroomer Schnittbreite 32 mm Minimale Schnittlänge 0.5 mm Maximale Schnittlänge 21 mm,89.99,59.99,,False,True,,(130),mediamarkt.de,client_name,DE,Search,11,https://www.mediamarkt.de/de/category/rasierer-haarentfernung-157.html?page=3,1
, Series 3 Shave&Style - 3010BT Rasierer Schwarz/Blau (Wet & Dry),BRAUN,https://www.mediamarkt.de/de/product/_braun-series-3-shave-style-3010bt-2207901.html,Produkttyp Rasierer Rasiersystem Wet & Dry Betriebsart Akkubetrieb Präzisionstrimmer Ja,109.99,89.99,,False,True,,(565),mediamarkt.de,client_name,DE,Search,12,https://www.mediamarkt.de/de/category/rasierer-haarentfernung-157.html?page=3,1
," Nk-1711 Digi4sales Edition Multigroomer, Braun",M2-TEC,https://www.mediamarkt.de/de/product/m2-tec-nk-1711-digi4sales-edition-multigroomer--88072730.html,Produkttyp Multigroomer Schnittbreite 40 mm Minimale Schnittlänge 3 mm Maximale Schnittlänge 12 mm,45.90,39.90,https://assets.mmsrg.com/isr/166325/c1/-/ASSET_MP_88072731/mobile_200_200_png,False,True,,(0),mediamarkt.de,client_name,DE,Search,13,https://www.mediamarkt.de/de/category/rasierer-haarentfernung-157.html?page=3,1
," SHAVER Series 9000 S9987/55 Rasierer Dark chrome (Trocken & Nass, Drehend)",PHILIPS,https://www.mediamarkt.de/de/product/_philips-shaver-series-9000-s9987-55-2735135.html,"Produkttyp Rasierer Rasiersystem Trocken & Nass, Drehend Betriebsart Akkubetrieb Scherkopftechnologie Dual SteelPrecision Klingen",249.99,219.99,https://assets.mmsrg.com/isr/166325/c1/-/ASSET_MMS_84785263/mobile_200_200_png,False,True,,(99),mediamarkt.de,client_name,DE,Search,14,https://www.mediamarkt.de/de/category/rasierer-haarentfernung-157.html?page=3,1
, Series 3 - 301 + Reisebeutel Rasierer Schwarz (Scherfoliensystem),BRAUN,https://www.mediamarkt.de/de/product/_braun-series-3-301-reisebeutel-2209787.html,Produkttyp Rasierer Rasiersystem Scherfoliensystem Betriebsart Netz-/Akkubetrieb Anzahl und Typ der Scherfolien 3-fach,69.99,41.99,https://assets.mmsrg.com/isr/166325/c1/-/pixelboxx-mss-74020875/mobile_200_200_png,False,True,,(592),mediamarkt.de,client_name,DE,Search,15,https://www.mediamarkt.de/de/category/rasierer-haarentfernung-157.html?page=3,1
," MG 7745/15 EDELSTAHL Multigroomer, Schwarz / Silber",PHILIPS,https://www.mediamarkt.de/de/product/_philips-mg-7745-15-edelstahl-2457171.html,Produkttyp Multigroomer Rasiersystem DualCut-Technologie Genießen Minimale Schnittlänge 3 mm Maximale Schnittlänge 7 mm,79.99,65.99,https://assets.mmsrg.com/isr/166325/c1/-/pixelboxx-mss-78230204/mobile_200_200_png,False,True,,(239),mediamarkt.de,client_name,DE,Search,16,https://www.mediamarkt.de/de/category/rasierer-haarentfernung-157.html?page=3,1
, S3233/52 SERIES 3000 Rasierer Dark Moon (PowerCut-Schersystem),PHILIPS,https://www.mediamarkt.de/de/product/_philips-s3233-52-series-3000-2583350.html,Produkttyp Rasierer Rasiersystem PowerCut-Schersystem Betriebsart Akkubetrieb Anzahl rotierender Köpfe 3,,64.99,,False,False,,(153),mediamarkt.de,client_name,DE,Search,17,https://www.mediamarkt.de/de/category/rasierer-haarentfernung-157.html?page=3,1
, Series 9 – 9350S 100 Jahre Rasierer Schwarz (Active Quattro Head),BRAUN,https://www.mediamarkt.de/de/product/_braun-series-9-–-9350s-100-jahre-2751098.html,Produkttyp Rasierer Rasiersystem Active Quattro Head Betriebsart Akkubetrieb Anzahl und Typ der Scherfolien Folienrasierer,479.99,219.99,,False,True,,(7),mediamarkt.de,client_name,DE,Search,18,https://www.mediamarkt.de/de/category/rasierer-haarentfernung-157.html?page=3,1
," Silk-Epil 9 Flex SE9F 100 Jahre Epilierer, Weiß",BRAUN,https://www.mediamarkt.de/de/product/_braun-silk-epil-9-flex-se9f-100-jahre-2751101.html,Produkttyp Epilierer Anzahl und Typ der Scherfolien Micro-Grip-Technologie Epilationsmethode Micro-Grip-Technologie Funktionsstufen 2,229.99,151.99,,False,True,,(7),mediamarkt.de,client_name,DE,Search,19,https://www.mediamarkt.de/de/category/rasierer-haarentfernung-157.html?page=3,1
," MSR701 Herrenrasierer - Modern, Schlank, Stromlinienförmig - Schwarz ",BLAUPUNKT,https://www.mediamarkt.de/de/product/blaupunkt-msr701-herrenrasierer-modern-schlan-88729643.html,"Produkttyp Herrenrasierer - Modern, Schlank, Stromlinienförmig - Betriebsart Akkubetrieb Nassbetrieb Ja Farbe (laut Hersteller) Schwarz",,59.99,,False,True,,(0),mediamarkt.de,client_name,DE,Search,20,https://www.mediamarkt.de/de/category/rasierer-haarentfernung-157.html?page=3,1
, Lumea Prestige BRI947/00 Haarentfernung Fliederfarben,PHILIPS,https://www.mediamarkt.de/de/product/_philips-lumea-prestige-bri947-00-2739489.html,Produkttyp Haarentfernung Funktionsstufen 5 Anwendungsbereich Körper und Gesicht Nassbetrieb Nein,479.99,409.99,,False,True,,(578),mediamarkt.de,client_name,DE,Search,21,https://www.mediamarkt.de/de/category/rasierer-haarentfernung-157.html?page=3,1
," MGK 7220 100 Jahre Multigroomer, Schwarz",BRAUN,https://www.mediamarkt.de/de/product/_braun-mgk-7220-100-jahre-2751100.html,Produkttyp Multigroomer Minimale Schnittlänge 0.5 mm Maximale Schnittlänge 21 mm Funktionsstufen 13,94.99,62.99,,False,True,,(3),mediamarkt.de,client_name,DE,Search,22,https://www.mediamarkt.de/de/category/rasierer-haarentfernung-157.html?page=3,1
, Lumea IPL 9000 Series BRI955 - Haarentfernungssystem Haarentfernung Rosa/Weiß,PHILIPS,https://www.mediamarkt.de/de/product/_philips-lumea-ipl-9000-series-bri955-haarentfernungssystem-2716511.html,"Produkttyp Haarentfernung Epilationsmethode Intense Pulsed Light (IPL) Anwendungsbereich Körper, Gesicht, Bein, Bikinizone, Achselbereich, Bauch, Arme Für Hauttyp von hellweiß bis dunkelbraun",449.99,399.99,,False,True,,(101),mediamarkt.de,client_name,DE,Search,23,https://www.mediamarkt.de/de/category/rasierer-haarentfernung-157.html?page=3,1
, MC 6040 Haar-/Bartschneider Schwarz ,GRUNDIG,https://www.mediamarkt.de/de/product/_grundig-mc-6040-1324445.html,Produkttyp Haar-/Bartschneider Minimale Schnittlänge 2 mm Maximale Schnittlänge 41 mm Schnittbreite 40 mm,69.99,22.99,,False,True,,(31),mediamarkt.de,client_name,DE,Search,24,https://www.mediamarkt.de/de/category/rasierer-haarentfernung-157.html?page=3,1
, BRL140/00 Rasierer,PHILIPS,https://www.mediamarkt.de/de/product/_philips-brl140-00-2112376.html,Produkttyp Rasierer Anzahl und Typ der Scherfolien 1 federnde Scherfolie Nassbetrieb Ja Anzahl Aufsteckkämme 1,49.99,33.99,,False,True,,(107),mediamarkt.de,client_name,DE,Search,25,https://www.mediamarkt.de/de/category/rasierer-haarentfernung-157.html?page=3,1
, HC5630/15  Haarschneider Silber/Schwarz ,PHILIPS,https://www.mediamarkt.de/de/product/_philips-hc5630-15-2583146.html,Produkttyp Haarschneider Minimale Schnittlänge 3 mm Maximale Schnittlänge 28 mm Schnittbreite k.A.,49.99,39.99,,False,True,,(272),mediamarkt.de,client_name,DE,Search,26,https://www.mediamarkt.de/de/category/rasierer-haarentfernung-157.html?page=3,1
," S3134/57 Rasierer Schwarz/Blau (Trocken & Nass, Drehend)",PHILIPS,https://www.mediamarkt.de/de/product/_philips-s313457-rasierer-schwarzblau-trocken-and-nass-drehend-2758334.html,"Produkttyp Rasierer Rasiersystem Trocken & Nass, Drehend Betriebsart Akkubetrieb Anzahl rotierender Köpfe 5",89.99,68.99,,False,True,,(146),mediamarkt.de,client_name,DE,Search,27,https://www.mediamarkt.de/de/category/rasierer-haarentfernung-157.html?page=3,1
, SERIES 5 50-B1200S Rasierer Blau (Cassette),BRAUN,https://www.mediamarkt.de/de/product/_braun-series-5-50-b1200s-2647443.html,Produkttyp Rasierer Rasiersystem Cassette Betriebsart Akkubetrieb Anzahl rotierender Köpfe 0,129.99,86.99,,False,True,,(91),mediamarkt.de,client_name,DE,Search,28,https://www.mediamarkt.de/de/category/rasierer-haarentfernung-157.html?page=3,1
," Silk-épil 9 9/980 SkinSpa SensoSmart™ Epilierer, Roségold",BRAUN,https://www.mediamarkt.de/de/product/_braun-silk-épil-9-9-980-skinspa-sensosmart™-2375553.html,"Produkttyp Epilierer Epilationsmethode SensoSmart-Technologie Funktionsstufen 2 Anwendungsbereich Beine, Körper, Gesicht",219.99,134.99,,False,True,,(306),mediamarkt.de,client_name,DE,Search,29,https://www.mediamarkt.de/de/category/rasierer-haarentfernung-157.html?page=3,1
, BT 3216/14 Bartschneider,PHILIPS,https://www.mediamarkt.de/de/product/_philips-bt-3216-14-2395812.html,Produkttyp Bartschneider Betriebsart Netz-/Akkubetrieb Minimale Schnittlänge 0.5 mm Maximale Schnittlänge 10 mm,36.99,27.99,,False,False,,(107),mediamarkt.de,client_name,DE,Search,30,https://www.mediamarkt.de/de/category/rasierer-haarentfernung-157.html?page=3,1
, MSR401 Herrenrasierer Blau ,BLAUPUNKT,https://www.mediamarkt.de/de/product/blaupunkt-msr401-herrenrasierer-blau--88729631.html,Produkttyp Herrenrasierer Betriebsart Akkubetrieb Nassbetrieb Ja Farbe (laut Hersteller) Blau,,29.99,,False,True,,(0),mediamarkt.de,client_name,DE,Search,31,https://www.mediamarkt.de/de/category/rasierer-haarentfernung-157.html?page=3,1
," Philips Multigroom Series 7000 MG7720 - Trimmer Bodygroomer, Silber",PHILIPS,https://www.mediamarkt.de/de/product/_philips-philips-multigroom-series-7000-mg7720-trimmer-2716509.html,Produkttyp Bodygroomer Rasiersystem Trocken & Nassrasierer Schnittbreite 30 mm Anzahl Aufsteckkämme 8,59.99,47.99,,False,True,,(212),mediamarkt.de,client_name,DE,Search,32,https://www.mediamarkt.de/de/category/rasierer-haarentfernung-157.html?page=3,1
," Multigroom Series 5000 MG5716 - Präszisions-Trimmer Multigroomer, Grau",PHILIPS,https://www.mediamarkt.de/de/product/_philips-multigroom-series-5000-mg5716-präszisions-trimmer-2670811.html,"Produkttyp Multigroomer Anzahl Aufsteckkämme 9 Aufsätze Nasen & Ohren-Trimmer, 3-7mm Verstellbarer Bartkamm, 2x Stoppelkämme, 2x Haarkämme, 3mm Kamm für Körperhaare Präzisionstrimmer Ja",79.99,69.99,,False,True,,(90),mediamarkt.de,client_name,DE,Search,33,https://www.mediamarkt.de/de/category/rasierer-haarentfernung-157.html?page=3,1
," NT5650 Präzisions-Trimmer Nasen-/Ohrhaartrimmer, Schwarz",PHILIPS,https://www.mediamarkt.de/de/product/_philips-nt5650-präzisions-trimmer-2670813.html,Produkttyp Nasen-/Ohrhaartrimmer Rasiersystem oszillierend Schnittbreite k.A. Anzahl Aufsteckkämme 4,22.99,19.99,,False,True,,(39),mediamarkt.de,client_name,DE,Search,34,https://www.mediamarkt.de/de/category/rasierer-haarentfernung-157.html?page=3,1
," Silk-epil 3 3-170 Epilierer, Weiß/Lila",BRAUN,https://www.mediamarkt.de/de/product/_braun-silk-epil-3-3-170-1487906.html,Produkttyp Epilierer Epilationsmethode 20-Pinzetten-System Funktionsstufen 2 Anwendungsbereich Beine,44.99,29.99,,False,True,,(163),mediamarkt.de,client_name,DE,Search,35,https://www.mediamarkt.de/de/category/rasierer-haarentfernung-157.html?page=3,1
, MG 1100/16 Bartschneider,PHILIPS,https://www.mediamarkt.de/de/product/_philips-mg-1100-16-1980323.html,Produkttyp Bartschneider Betriebsart Batteriebetrieb Anzahl Aufsteckkämme 3 Präzisionstrimmer Ja,,19.99,,False,True,,(52),mediamarkt.de,client_name,DE,Search,36,https://www.mediamarkt.de/de/category/rasierer-haarentfernung-157.html?page=3,1
, ER-DGP 72 Haarschneider Schwarz/Silber ,PANASONIC,https://www.mediamarkt.de/de/product/_panasonic-er-dgp-72-2570966.html,Produkttyp Haarschneider Minimale Schnittlänge 0.8 mm Maximale Schnittlänge 2.0 mm Schnittbreite 45 mm,259.–,123.99,,False,True,,(16),mediamarkt.de,client_name,DE,Search,37,https://www.mediamarkt.de/de/category/rasierer-haarentfernung-157.html?page=3,1
," Series 3000 NT3650 Nasen-/Ohrhaartrimmer, Grau",PHILIPS,https://www.mediamarkt.de/de/product/_philips-series-3000-nt3650-2670812.html,Produkttyp Nasen-/Ohrhaartrimmer Rasiersystem oszillierend Schnittbreite k.A. Anzahl Aufsteckkämme 2,,14.99,,False,True,,(52),mediamarkt.de,client_name,DE,Search,38,https://www.mediamarkt.de/de/category/rasierer-haarentfernung-157.html?page=3,1
, Sonicare Prestige 9900 HX9992/11 elektrische Zahnbürste Champagner,PHILIPS,https://www.mediamarkt.de/de/product/_philips-sonicare-prestige-9900-hx9992-11-2728698.html,Produkttyp elektrische Zahnbürste Reinigungstechnik Schalltechnologie Geschwindigkeitsstufen 1 Geschwindigkeit 62000 Pulsationen pro Minute,,289.99,https://assets.mmsrg.com/isr/166325/c1/-/ASSET_MMS_83712937/mobile_200_200_png,True,True,,(163),mediamarkt.de,client_name,DE,Search,1,https://www.mediamarkt.de/de/category/elektrische-zahnb%C3%BCrsten-171.html?page=3,1
, Sonicare Prestige 9900 HX9992/12 elektrische Zahnbürste Mitternachtsblau,PHILIPS,https://www.mediamarkt.de/de/product/_philips-sonicare-prestige-9900-hx9992-12-2728699.html,Produkttyp elektrische Zahnbürste Reinigungstechnik Schalltechnologie Geschwindigkeitsstufen 1 Geschwindigkeit 62000 Pulsationen pro Minute,,285.99,https://assets.mmsrg.com/isr/166325/c1/-/ASSET_MMS_83712955/mobile_200_200_png,True,True,,(163),mediamarkt.de,client_name,DE,Search,2,https://www.mediamarkt.de/de/category/elektrische-zahnb%C3%BCrsten-171.html?page=3,1
, Pro 3 3900 Doppelpack Elektrische Zahnbürste Weiß/Schwarz,ORAL-B,https://www.mediamarkt.de/de/product/_oral-b-pro-3-3900-doppelpack-2752161.html,"Produkttyp Elektrische Zahnbürste Reinigungstechnik Oszillierend / Rotierend / Pulsierend (3D) Anzahl Programme 3 Programme Tägliche Reinigung, Aufhellen und Sensitiv",139.99,75.99,,False,True,,(1284),mediamarkt.de,client_name,DE,Search,3,https://www.mediamarkt.de/de/category/elektrische-zahnb%C3%BCrsten-171.html?page=3,1
, Pro 3 3000 Sensitive Clean Elektrische Zahnbürste weiß,ORAL-B,https://www.mediamarkt.de/de/product/_oral-b-pro-3-3000-sensitive-clean-2752168.html,"Produkttyp Elektrische Zahnbürste Reinigungstechnik Oszillierend / Rotierend / Pulsierend (3D) Anzahl Programme 3 Programme Tägliche Reinigung, Aufhellen und Sensitiv",99.99,49.99,,False,True,,(1285),mediamarkt.de,client_name,DE,Search,4,https://www.mediamarkt.de/de/category/elektrische-zahnb%C3%BCrsten-171.html?page=3,1
, PRO 1 200 elektrische Zahnbürste Weiß,ORAL-B,https://www.mediamarkt.de/de/product/_oral-b-pro-1-200-2569104.html,"Produkttyp elektrische Zahnbürste Geschwindigkeitsstufen 3 Anzahl Programme 3 Programme Tägliche Reinigung, Aufhellen, Zahnfleischschutz.",32.99,26.99,,False,True,,(184),mediamarkt.de,client_name,DE,Search,5,https://www.mediamarkt.de/de/category/elektrische-zahnb%C3%BCrsten-171.html?page=3,1
, Sonicare HX9601/02 elektrische Zahnbürste Schwarz,PHILIPS,https://www.mediamarkt.de/de/product/_philips-sonicare-hx9601-02-2583342.html,Produkttyp elektrische Zahnbürste Reinigungstechnik Schalltechnologie Geschwindigkeitsstufen 3 Geschwindigkeit Bis zu 62.000 Bürstenkopfbewegungen,149.99,118.99,,False,True,,(157),mediamarkt.de,client_name,DE,Search,6,https://www.mediamarkt.de/de/category/elektrische-zahnb%C3%BCrsten-171.html?page=3,1
, PRO 2 2000 elektrische Zahnbürste Schwarz,ORAL-B,https://www.mediamarkt.de/de/product/_oral-b-pro 2 2000-2569103.html,"Produkttyp elektrische Zahnbürste Geschwindigkeitsstufen 2 Anzahl Programme 2 Programme Tägliche Reinigung, Sensitiv",89.99,45.99,,False,False,,(216),mediamarkt.de,client_name,DE,Search,7,https://www.mediamarkt.de/de/category/elektrische-zahnb%C3%BCrsten-171.html?page=3,1
, Pro 3 3900 Zahnbürste schwarz,ORAL-B,https://www.mediamarkt.de/de/product/oral-b-pro-3-3900-zahnbürste-schwarz-88674096.html,Produkttyp Zahnbürste Reinigungstechnik Oszillierend / Rotierend (2D) Farbe (laut Hersteller) schwarz Farbe (normiert) Schwarz,,78.–,,False,True,,(1283),mediamarkt.de,client_name,DE,Search,8,https://www.mediamarkt.de/de/category/elektrische-zahnb%C3%BCrsten-171.html?page=3,1
," Sonicare Diamondclean 9000 Neue Generation HX9914/57 elektrische Zahnbürste Schwarz, Rose Gold",PHILIPS,https://www.mediamarkt.de/de/product/_philips-sonicare-diamondclean-9000-neue-generation-hx9914-57-2667275.html,Produkttyp elektrische Zahnbürste Reinigungstechnik Schalltechnologie Geschwindigkeitsstufen 3 Geschwindigkeit 62000 Bürstenkopfbewegungen pro Minute,329.99,219.99,,False,False,,(147),mediamarkt.de,client_name,DE,Search,9,https://www.mediamarkt.de/de/category/elektrische-zahnb%C3%BCrsten-171.html?page=3,1
," Genius X mit künstlicher Intelligenz & Putztechnikerkennung, Elektrische Zahnbürste Schwarz",ORAL-B,https://www.mediamarkt.de/de/product/_oral-b-genius-x-mit-künstlicher-intelligenz-putztechnikerkennung-2752149.html,"Produkttyp Elektrische Zahnbürste Reinigungstechnik Oszillierend / Rotierend / Pulsierend (3D) Anzahl Programme 6 Programme Tägliche Reinigung, Pro Clean, Sensitiv, Aufhellen, Zahnfleischschutz, Zungenreinigung.",120.99,104.99,,False,True,,(0),mediamarkt.de,client_name,DE,Search,10,https://www.mediamarkt.de/de/category/elektrische-zahnb%C3%BCrsten-171.html?page=3,1
, Sonicare HX 6807/35 ProtectivClean 2er-Pack elektrische Zahnbürste Weiß/Mint,PHILIPS,https://www.mediamarkt.de/de/product/_philips-sonicare-hx-6807-35-protectivclean-2er-pack-2457190.html,Produkttyp elektrische Zahnbürste Reinigungstechnik Schalltechnologie Geschwindigkeitsstufen 2 Anzahl Bürstenköpfe 2,139.99,96.99,,False,True,,(330),mediamarkt.de,client_name,DE,Search,11,https://www.mediamarkt.de/de/category/elektrische-zahnb%C3%BCrsten-171.html?page=3,1
, Pulsonic Slim Luxe 4100 Elektrische Zahnbürste Rosegold ,ORAL-B,https://www.mediamarkt.de/de/product/_oral-b-pulsonic-slim-luxe-4100-2656731.html,"Produkttyp Elektrische Zahnbürste Reinigungstechnik Schalltechnologie Geschwindigkeit 31.000 Bürstenkopfbewegungen pro Minute Area of application Empfindliche Zähne, Kariesvermeidung, Weiße Zähne, Zahnfleischschutz, Saubere Zahnzwischenräume",129.99,76.99,,False,True,,(5),mediamarkt.de,client_name,DE,Search,12,https://www.mediamarkt.de/de/category/elektrische-zahnb%C3%BCrsten-171.html?page=3,1
, Pro 1 750 Design Edition Elektrische Zahnbürste Schwarz,ORAL-B,https://www.mediamarkt.de/de/product/_oral-b-pro-1-750-design-edition-2656746.html,"Produkttyp Elektrische Zahnbürste Geschwindigkeit 8.800 Rotationen/Min., 20.000 Pulsationen/Min. Area of application Empfindliche Zähne, Saubere Zahnzwischenräume, Zahnfleischschutz Anzahl Programme 1",69.99,39.99,https://assets.mmsrg.com/isr/166325/c1/-/ASSET_MMS_76435135/mobile_200_200_png,False,True,,(53),mediamarkt.de,client_name,DE,Search,13,https://www.mediamarkt.de/de/category/elektrische-zahnb%C3%BCrsten-171.html?page=3,1
, Sonicare HX6850/57 ProtectiveClean elektrische Zahnbürste Schwarz/Grau,PHILIPS,https://www.mediamarkt.de/de/product/_philips-sonicare-hx6850-57-protectiveclean-2691535.html,Produkttyp elektrische Zahnbürste Reinigungstechnik Schalltechnologie Geschwindigkeit Bis zu 62.000 Bürstenkopfbewegungen/Min. Anzahl Programme 3,,119.99,https://assets.mmsrg.com/isr/166325/c1/-/ASSET_MMS_78047531/mobile_200_200_png,False,True,,(13),mediamarkt.de,client_name,DE,Search,14,https://www.mediamarkt.de/de/category/elektrische-zahnb%C3%BCrsten-171.html?page=3,1
, Sonicare HX9601/03 elektrische Zahnbürste Weiß,PHILIPS,https://www.mediamarkt.de/de/product/_philips-sonicare-hx9601-03-2583341.html,Produkttyp elektrische Zahnbürste Reinigungstechnik Schalltechnologie Geschwindigkeitsstufen 3 Geschwindigkeit Bis zu 62.000 Bürstenkopfbewegungen,149.99,119.99,https://assets.mmsrg.com/isr/166325/c1/-/ASSET_MMS_70307166/mobile_200_200_png,False,True,,(158),mediamarkt.de,client_name,DE,Search,15,https://www.mediamarkt.de/de/category/elektrische-zahnb%C3%BCrsten-171.html?page=3,1
," Genius X mit künstlicher Intelligenz & Putztechnikerkennung, Elektrische Zahnbürste Weiß",ORAL-B,https://www.mediamarkt.de/de/product/_oral-b-genius-x-mit-künstlicher-intelligenz-putztechnikerkennung-2752151.html,"Produkttyp Elektrische Zahnbürste Reinigungstechnik Oszillierend / Rotierend / Pulsierend (3D) Anzahl Programme 6 Programme Tägliche Reinigung, Pro-Clean, Sensitiv, Aufhellen, Zahnfleischschutz und Zungenreinigung",179.99,106.99,https://assets.mmsrg.com/isr/166325/c1/-/ASSET_MMS_86083445/mobile_200_200_png,False,True,,(125),mediamarkt.de,client_name,DE,Search,16,https://www.mediamarkt.de/de/category/elektrische-zahnb%C3%BCrsten-171.html?page=3,1
, HX6732/42 Sonicare HealthyWhite Schalltechnologie elektrische Zahnbürste Grün/Weiß,PHILIPS,https://www.mediamarkt.de/de/product/_philips-hx6732-42-sonicare-healthywhite-schalltechnologie-1930349.html,"Produkttyp elektrische Zahnbürste Geschwindigkeit Zahnbürste Frequenz: 31000 Bewegungen pro Minute Anzahl Programme 3 Programme Clean: Für ausgezeichnete tägliche Reinigung. Sensitiv: Sanfte Reinigung für Zähne und Zahnfleisch. Clean & White: 2 Min. Clean + 30 Sek. White.",129.99,53.99,,False,True,,(103),mediamarkt.de,client_name,DE,Search,17,https://www.mediamarkt.de/de/category/elektrische-zahnb%C3%BCrsten-171.html?page=3,1
, Pro 3 3000 Cross Action Black Edition Elektrische Zahnbürste Schwarz,ORAL-B,https://www.mediamarkt.de/de/product/_oral-b-pro-3-3000-cross-action-black-edition-2752165.html,"Produkttyp Elektrische Zahnbürste Reinigungstechnik Oszillierend / Rotierend / Pulsierend (3D) Anzahl Programme 3 Programme Tägliche Reinigung, Aufhellen und Sensitiv",99.99,56.99,,False,True,,(1283),mediamarkt.de,client_name,DE,Search,18,https://www.mediamarkt.de/de/category/elektrische-zahnb%C3%BCrsten-171.html?page=3,1
, Pro 2 2500Sensi UltraThin Zahnbürste weiss,ORAL-B,https://www.mediamarkt.de/de/product/oral-b-pro-2-2500sensi-ultrathin-zahnbürste-weis-88460256.html,Produkttyp Zahnbürste Reinigungstechnik Oszillierend / Rotierend (2D) Farbe (laut Hersteller) weiss Farbe (normiert) Weiß,,48.15,,False,True,,(0),mediamarkt.de,client_name,DE,Search,19,https://www.mediamarkt.de/de/category/elektrische-zahnb%C3%BCrsten-171.html?page=3,1
