sku,title,brand,category,product_url,price,image,in_stock,e_retailer,client,market,type,position,listing_url,page
B3-773619,"Pampers Baby-Dry, Größe 4+, 10-15kg,  Monatsbox",Pampers,babykind-windelnwickeln-windeln,https://www.bipa.at/pampers-baby-dry-gr.4plus-maxi-plus-10-15kg-monatsbox/B3-773619.html,33.74,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/pg/773619_1.jpg?sw=130&sfrm=png&q=100,True,bipa.at,client_name,AT,Search,59,https://www.bipa.at/windeln/windeln-und-wickeln/baby-und-kind?searchRedirect=1,1
B3-377663,"Pampers Baby-Dry Pants Größe 4, 9-15kg",Pampers,babykind-windelnwickeln-windeln,https://www.bipa.at/pampers-pants-gr.-4-9-15kg-einzelpack/B3-377663.html,7.49,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/pg/377663_1.jpg?sw=130&sfrm=png&q=100,True,bipa.at,client_name,AT,Search,60,https://www.bipa.at/windeln/windeln-und-wickeln/baby-und-kind?searchRedirect=1,1
B3-475380,LILLYDOO Windeln Gr. 4 9-14 Kg,LILLYDOO,babykind-windelnwickeln-windeln,https://www.bipa.at/lillydoo-windeln-gr.-4-9-14-kg/B3-475380.html,7.49,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/475380.jpg?sw=130&sfrm=png&q=100,True,bipa.at,client_name,AT,Search,61,https://www.bipa.at/windeln/windeln-und-wickeln/baby-und-kind?searchRedirect=1,1
B3-773622,"Pampers Baby-Dry, Größe 4, 9-14kg,  Monatsbox",Pampers,babykind-windelnwickeln-windeln,https://www.bipa.at/pampers-baby-dry-gr.4-maxi-9-14kg-monatsbox/B3-773622.html,33.74,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/pg/773622_1.jpg?sw=130&sfrm=png&q=100,True,bipa.at,client_name,AT,Search,62,https://www.bipa.at/windeln/windeln-und-wickeln/baby-und-kind?searchRedirect=1,1
B3-267191,"Pampers Premium Protection Pants,  Größe 4, 9-15kg, Monatsbox",Pampers,babykind-windelnwickeln-windeln,https://www.bipa.at/pampers-premium-protection-pants-gr.4-maxi-9-15kg-monatsbox/B3-267191.html,39.74,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/pg/267191_1.jpg?sw=130&sfrm=png&q=100,True,bipa.at,client_name,AT,Search,63,https://www.bipa.at/windeln/windeln-und-wickeln/baby-und-kind?searchRedirect=1,1
B3-272596,"Pampers Premium Protection, Größe 3, 6-10 kg,  Monatsbox",Pampers,babykind-windelnwickeln-windeln,https://www.bipa.at/pampers-premium-protection-gr.3-midi-6-10kg-monatsbox/B3-272596.html,35.99,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/pg/272596_1.jpg?sw=130&sfrm=png&q=100,True,bipa.at,client_name,AT,Search,64,https://www.bipa.at/windeln/windeln-und-wickeln/baby-und-kind?searchRedirect=1,1
B3-773593,"Pampers Baby-Dry, Größe 5, 11-16kg,  Monatsbox",Pampers,babykind-windelnwickeln-windeln,https://www.bipa.at/pampers-baby-dry-gr.5-junior-11-16kg-monatsbox/B3-773593.html,33.74,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/pg/773593_1.jpg?sw=130&sfrm=png&q=100,True,bipa.at,client_name,AT,Search,65,https://www.bipa.at/windeln/windeln-und-wickeln/baby-und-kind?searchRedirect=1,1
B3-858498,BABYWELL Premium-Windeln XXL Gr. 6,BABYWELL,babykind-windelnwickeln-windeln,https://www.bipa.at/babywell-premium-windeln-xxl-gr.-6/B3-858498.html,4.72,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/858498.jpg?sw=130&sfrm=png&q=100,True,bipa.at,client_name,AT,Search,66,https://www.bipa.at/windeln/windeln-und-wickeln/baby-und-kind?searchRedirect=1,1
B3-377759,"Pampers Premium Protection Größe 6, 13kg+",Pampers,babykind-windelnwickeln-windeln,https://www.bipa.at/pampers-gr.-6-13-18kg-einzelpack/B3-377759.html,7.49,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/pg/377759_1.jpg?sw=130&sfrm=png&q=100,True,bipa.at,client_name,AT,Search,67,https://www.bipa.at/windeln/windeln-und-wickeln/baby-und-kind?searchRedirect=1,1
B3-377685,"Pampers Baby-Dry Pants Größe 7, 17+kg",Pampers,babykind-windelnwickeln-windeln,https://www.bipa.at/pampers-pants-gr.-7-17pluskg-einzelpack/B3-377685.html,7.49,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/pg/377685_1.jpg?sw=130&sfrm=png&q=100,True,bipa.at,client_name,AT,Search,68,https://www.bipa.at/windeln/windeln-und-wickeln/baby-und-kind?searchRedirect=1,1
B3-267196,"Pampers Premium Protection Pants,  Größe 5, 12-17kg, Monatsbox",Pampers,babykind-windelnwickeln-windeln,https://www.bipa.at/pampers-premium-protection-pants-gr.5-junior-12-17kg-monatsbox/B3-267196.html,39.74,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/pg/267196_1.jpg?sw=130&sfrm=png&q=100,True,bipa.at,client_name,AT,Search,69,https://www.bipa.at/windeln/windeln-und-wickeln/baby-und-kind?searchRedirect=1,1
B3-858479,BABYWELL Premium-Windeln Maxi Gr. 4,BABYWELL,babykind-windelnwickeln-windeln,https://www.bipa.at/babywell-premium-windeln-maxi-gr.-4/B3-858479.html,4.72,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/858479.jpg?sw=130&sfrm=png&q=100,True,bipa.at,client_name,AT,Search,70,https://www.bipa.at/windeln/windeln-und-wickeln/baby-und-kind?searchRedirect=1,1
B3-377745,"Pampers Premium Protection Größe 3, 6kg-10kg",Pampers,babykind-windelnwickeln-windeln,https://www.bipa.at/pampers-gr.-3-6-10kg-einzelpack/B3-377745.html,7.49,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/pg/377745_1.jpg?sw=130&sfrm=png&q=100,True,bipa.at,client_name,AT,Search,71,https://www.bipa.at/windeln/windeln-und-wickeln/baby-und-kind?searchRedirect=1,1
B3-377328,"Pampers Baby-Dry Größe 7, 15kg+",Pampers,babykind-windelnwickeln-windeln,https://www.bipa.at/pampers-gr.-7-15pluskg-doppelpack/B3-377328.html,12.74,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/pg/377328_1.jpg?sw=130&sfrm=png&q=100,True,bipa.at,client_name,AT,Search,72,https://www.bipa.at/windeln/windeln-und-wickeln/baby-und-kind?searchRedirect=1,1
B3-267244,"Pampers Baby-Dry, Größe 7, 15kg+,  Monatsbox",Pampers,babykind-windelnwickeln-windeln,https://www.bipa.at/pampers-baby-dry-gr.7-extra-large-15pluskg-monatsbox/B3-267244.html,33.74,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/pg/267244_1.jpg?sw=130&sfrm=png&q=100,True,bipa.at,client_name,AT,Search,73,https://www.bipa.at/windeln/windeln-und-wickeln/baby-und-kind?searchRedirect=1,1
B3-377701,"Pampers Baby-Dry Pants Größe 5, 12kg -  17kg",Pampers,babykind-windelnwickeln-windeln,https://www.bipa.at/pampers-pants-gr.-5-12-17kg-doppelpack/B3-377701.html,12.74,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/pg/377701_1.jpg?sw=130&sfrm=png&q=100,True,bipa.at,client_name,AT,Search,74,https://www.bipa.at/windeln/windeln-und-wickeln/baby-und-kind?searchRedirect=1,1
B3-492383,"Pampers Harmonie Größe 2, 4-8kg,  Halbmonatsbox",Pampers,babykind-windelnwickeln-windeln,https://www.bipa.at/pampers-groesse-2--4-8kg--montasbox/B3-492383.html,28.49,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/pg/492383_1.jpg?sw=130&sfrm=png&q=100,True,bipa.at,client_name,AT,Search,75,https://www.bipa.at/windeln/windeln-und-wickeln/baby-und-kind?searchRedirect=1,1
B3-377411,"Pampers Baby-Dry Größe 2, 4-8kg",Pampers,babykind-windelnwickeln-windeln,https://www.bipa.at/pampers-gr.-2-4-8kg-einzelpack/B3-377411.html,5.99,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/pg/377411_1.jpg?sw=130&sfrm=png&q=100,True,bipa.at,client_name,AT,Search,76,https://www.bipa.at/windeln/windeln-und-wickeln/baby-und-kind?searchRedirect=1,1
B3-471684,tommee tippee Nachfüllkassetten 18er,tommee tippee,babykind-windelnwickeln-windeln,https://www.bipa.at/tommee-tippee-nachfuellkassetten-18er/B3-471684.html,69.74,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/471684.jpg?sw=130&sfrm=png&q=100,True,bipa.at,client_name,AT,Search,77,https://www.bipa.at/windeln/windeln-und-wickeln/baby-und-kind?searchRedirect=1,1
B3-475747,"Pampers Harmonie Größe 5, 11kg - 16kg",Pampers,babykind-windelnwickeln-windeln,https://www.bipa.at/pampers-noname/B3-475747.html,5.62,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/pg/475747_1.jpg?sw=130&sfrm=png&q=100,True,bipa.at,client_name,AT,Search,78,https://www.bipa.at/windeln/windeln-und-wickeln/baby-und-kind?searchRedirect=1,1
B3-281501,HiPP Babysanft Windeln Maxi 4 8-14kg Jumbo Pack,HiPP,babykind-windelnwickeln-windeln,https://www.bipa.at/hipp-babysanft-windeln-maxi-4-8-14kg-jumbo-pack/B3-281501.html,11.99,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/281501.jpg?sw=130&sfrm=png&q=100,True,bipa.at,client_name,AT,Search,79,https://www.bipa.at/windeln/windeln-und-wickeln/baby-und-kind?searchRedirect=1,1
B3-281505,HiPP Babysanft Windeln Junior Gr.5 11-17kg Jumbo Pack,HiPP,babykind-windelnwickeln-windeln,https://www.bipa.at/hipp-babysanft-windeln-junior-gr.5-11-17kg-jumbo-pack/B3-281505.html,11.99,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/281505.jpg?sw=130&sfrm=png&q=100,True,bipa.at,client_name,AT,Search,80,https://www.bipa.at/windeln/windeln-und-wickeln/baby-und-kind?searchRedirect=1,1
B3-518892,LILLYDOO Pants Gr.6 15+kg,LILLYDOO,babykind-windelnwickeln-windeln,https://www.bipa.at/lillydoo-pants-gr.6-15pluskg/B3-518892.html,8.99,,True,bipa.at,client_name,AT,Search,81,https://www.bipa.at/windeln/windeln-und-wickeln/baby-und-kind?searchRedirect=1,1
B3-268747,"Pampers Premium Protection, Größe 6, 13+ kg,  Monatsbox",Pampers,babykind-windelnwickeln-windeln,https://www.bipa.at/pampers-premium-protection-gr.6-extra-large-13-18kg-monatsbox/B3-268747.html,35.99,,True,bipa.at,client_name,AT,Search,82,https://www.bipa.at/windeln/windeln-und-wickeln/baby-und-kind?searchRedirect=1,1
B3-267200,"Pampers Premium Protection Pants,  Größe 6, 15+ kg, Monatsbox",Pampers,babykind-windelnwickeln-windeln,https://www.bipa.at/pampers-premium-protection-pants-gr.6-extra-large-15pluskg-monatsbox/B3-267200.html,39.74,,True,bipa.at,client_name,AT,Search,83,https://www.bipa.at/windeln/windeln-und-wickeln/baby-und-kind?searchRedirect=1,1
B3-272743,"Pampers Premium Protection, Größe 5, 11-16 kg,  Monatsbox",Pampers,babykind-windelnwickeln-windeln,https://www.bipa.at/pampers-premium-protection-gr.5-junior-11-16kg-monatsbox/B3-272743.html,35.99,,True,bipa.at,client_name,AT,Search,84,https://www.bipa.at/windeln/windeln-und-wickeln/baby-und-kind?searchRedirect=1,1
B3-377321,"Pampers Baby-Dry Größe 4, 9-14kg",Pampers,babykind-windelnwickeln-windeln,https://www.bipa.at/pampers-gr.-4-9-14kg-doppelpack/B3-377321.html,12.74,,True,bipa.at,client_name,AT,Search,85,https://www.bipa.at/windeln/windeln-und-wickeln/baby-und-kind?searchRedirect=1,1
B3-377744,"Pampers Premium Protection Größe 2, 4kg-8kg",Pampers,babykind-windelnwickeln-windeln,https://www.bipa.at/pampers-gr.-2-4-8kg-tragepack/B3-377744.html,5.99,,True,bipa.at,client_name,AT,Search,86,https://www.bipa.at/windeln/windeln-und-wickeln/baby-und-kind?searchRedirect=1,1
B3-858475,BABYWELL Premium-Windeln Midi Gr. 3,BABYWELL,babykind-windelnwickeln-windeln,https://www.bipa.at/babywell-premium-windeln-midi-gr.-3/B3-858475.html,5.09,,True,bipa.at,client_name,AT,Search,87,https://www.bipa.at/windeln/windeln-und-wickeln/baby-und-kind?searchRedirect=1,1
B3-773573,"Pampers Baby-Dry, Größe 6, 13-18kg,  Monatsbox",Pampers,babykind-windelnwickeln-windeln,https://www.bipa.at/pampers-baby-dry-gr.6-extra-large-13-18kg-monatsbox/B3-773573.html,33.74,,True,bipa.at,client_name,AT,Search,88,https://www.bipa.at/windeln/windeln-und-wickeln/baby-und-kind?searchRedirect=1,1
B3-281099,HiPP Babysanft Windeln Midi Gr.3 6-10 kg,HiPP,babykind-windelnwickeln-windeln,https://www.bipa.at/hipp-babysanft-windeln-midi-gr.3-6-10-kg/B3-281099.html,6.74,,True,bipa.at,client_name,AT,Search,89,https://www.bipa.at/windeln/windeln-und-wickeln/baby-und-kind?searchRedirect=1,1
B3-281091,HiPP Babysanft Windeln Mini Gr.  2 4-8 kg,HiPP,babykind-windelnwickeln-windeln,https://www.bipa.at/hipp-babysanft-windeln-mini-gr.--2-4-8-kg/B3-281091.html,5.09,,True,bipa.at,client_name,AT,Search,90,https://www.bipa.at/windeln/windeln-und-wickeln/baby-und-kind?searchRedirect=1,1
B3-377324,"Pampers Baby-Dry Größe 4+, 10-15kg",Pampers,babykind-windelnwickeln-windeln,https://www.bipa.at/pampers-gr.-4plus-10-15kg-doppelpack/B3-377324.html,12.74,,True,bipa.at,client_name,AT,Search,91,https://www.bipa.at/windeln/windeln-und-wickeln/baby-und-kind?searchRedirect=1,1
B3-923093,BABYWELL Premium Windeln Newborn Gr. 1,BABYWELL,babykind-windelnwickeln-windeln,https://www.bipa.at/babywell-premium-windeln-newborn-gr.-1/B3-923093.html,2.77,,True,bipa.at,client_name,AT,Search,92,https://www.bipa.at/windeln/windeln-und-wickeln/baby-und-kind?searchRedirect=1,1
B3-475377,LILLYDOO Windeln Gr. 2 4-8 Kg,LILLYDOO,babykind-windelnwickeln-windeln,https://www.bipa.at/lillydoo-windeln-gr.-2-4-8-kg/B3-475377.html,7.49,,True,bipa.at,client_name,AT,Search,93,https://www.bipa.at/windeln/windeln-und-wickeln/baby-und-kind?searchRedirect=1,1
B3-281327,HiPP Babysanft Windeln Maxi 4 10-14kg,HiPP,babykind-windelnwickeln-windeln,https://www.bipa.at/hipp-babysanft-windeln-maxi-4-10-14kg/B3-281327.html,6.74,,True,bipa.at,client_name,AT,Search,94,https://www.bipa.at/windeln/windeln-und-wickeln/baby-und-kind?searchRedirect=1,1
B3-858491,BABYWELL Premium-Windeln Maxi Plus Gr. 4+,BABYWELL,babykind-windelnwickeln-windeln,https://www.bipa.at/babywell-premium-windeln-maxi-plus-gr.-4plus/B3-858491.html,4.72,,True,bipa.at,client_name,AT,Search,95,https://www.bipa.at/windeln/windeln-und-wickeln/baby-und-kind?searchRedirect=1,1
B3-422679,HiPP Babysanft Windeln Vorratsbox Gr. 2,HiPP,babykind-windelnwickeln-windeln,https://www.bipa.at/hipp-babysanft-windeln-vorratsbox-gr.-2/B3-422679.html,19.12,,True,bipa.at,client_name,AT,Search,96,https://www.bipa.at/windeln/windeln-und-wickeln/baby-und-kind?searchRedirect=1,1
B3-281347,HiPP Babysanft Windeln Midi Gr.3 6-10kg Jumbo Pack,HiPP,babykind-windelnwickeln-windeln,https://www.bipa.at/hipp-babysanft-windeln-midi-gr.3-6-10kg-jumbo-pack/B3-281347.html,11.99,,True,bipa.at,client_name,AT,Search,97,https://www.bipa.at/windeln/windeln-und-wickeln/baby-und-kind?searchRedirect=1,1
B3-858494,BABYWELL Premium-Windeln Junior Gr. 5,BABYWELL,babykind-windelnwickeln-windeln,https://www.bipa.at/babywell-premium-windeln-junior-gr.-5/B3-858494.html,4.72,,True,bipa.at,client_name,AT,Search,98,https://www.bipa.at/windeln/windeln-und-wickeln/baby-und-kind?searchRedirect=1,1
B3-923064,"Pampers Premium Protection Pants, Größe 6, 15kg+, Jumbo Pack",Pampers,babykind-windelnwickeln-windeln,https://www.bipa.at/pampers-pants--gr.oesse-6--15plus-kg--jumbo-pack/B3-923064.html,11.24,,True,bipa.at,client_name,AT,Search,99,https://www.bipa.at/windeln/windeln-und-wickeln/baby-und-kind?searchRedirect=1,1
B3-377426,"Pampers Baby-Dry Größe 4, 9-14kg",Pampers,babykind-windelnwickeln-windeln,https://www.bipa.at/pampers-gr.-4-9-14kg-einzelpack/B3-377426.html,7.49,,True,bipa.at,client_name,AT,Search,100,https://www.bipa.at/windeln/windeln-und-wickeln/baby-und-kind?searchRedirect=1,1
B3-422712,HiPP Babysanft Windeln Vorratsbox Gr. 5,HiPP,babykind-windelnwickeln-windeln,https://www.bipa.at/hipp-babysanft-windeln-vorratsbox-gr.-5/B3-422712.html,32.62,,True,bipa.at,client_name,AT,Search,101,https://www.bipa.at/windeln/windeln-und-wickeln/baby-und-kind?searchRedirect=1,1
B3-267214,"Pampers Baby-Dry Pants, Größe 3,  6-11kg, Monatsbox",Pampers,babykind-windelnwickeln-windeln,https://www.bipa.at/pampers-baby-dry-pants-gr.3-midi-6-11kg-monatsbox/B3-267214.html,33.74,,True,bipa.at,client_name,AT,Search,102,https://www.bipa.at/windeln/windeln-und-wickeln/baby-und-kind?searchRedirect=1,1
B3-377325,"Pampers Baby-Dry Größe 5, 11-16kg",Pampers,babykind-windelnwickeln-windeln,https://www.bipa.at/pampers-gr.-5-11-16kg-doppelpack/B3-377325.html,12.74,,True,bipa.at,client_name,AT,Search,103,https://www.bipa.at/windeln/windeln-und-wickeln/baby-und-kind?searchRedirect=1,1
B3-379251,"Pampers Baby-Dry Größe 4+, 10-15kg",Pampers,babykind-windelnwickeln-windeln,https://www.bipa.at/pampers-gr.-4plus-10-15kg-giga-pack/B3-379251.html,22.49,,True,bipa.at,client_name,AT,Search,104,https://www.bipa.at/windeln/windeln-und-wickeln/baby-und-kind?searchRedirect=1,1
B3-422700,HiPP Babysanft Windeln Vorratsbox Gr. 4,HiPP,babykind-windelnwickeln-windeln,https://www.bipa.at/hipp-babysanft-windeln-vorratsbox-gr.-4/B3-422700.html,32.62,,True,bipa.at,client_name,AT,Search,105,https://www.bipa.at/windeln/windeln-und-wickeln/baby-und-kind?searchRedirect=1,1
B3-377444,"Pampers Baby-Dry Größe 5, 11-16kg",Pampers,babykind-windelnwickeln-windeln,https://www.bipa.at/pampers-gr.-5-11-16kg-einzelpack/B3-377444.html,7.49,,True,bipa.at,client_name,AT,Search,106,https://www.bipa.at/windeln/windeln-und-wickeln/baby-und-kind?searchRedirect=1,1
B3-377764,"Pampers Baby-Dry Größe 1, 2-5kg",Pampers,babykind-windelnwickeln-windeln,https://www.bipa.at/pampers-gr.-1-2-5kg-einzelpack/B3-377764.html,3.74,,True,bipa.at,client_name,AT,Search,107,https://www.bipa.at/windeln/windeln-und-wickeln/baby-und-kind?searchRedirect=1,1
B3-773627,"Pampers Baby-Dry, Größe 3, 6-10kg,  Monatsbox",Pampers,babykind-windelnwickeln-windeln,https://www.bipa.at/pampers-baby-dry-gr.3-midi-6-10kg-monatsbox/B3-773627.html,33.74,,True,bipa.at,client_name,AT,Search,108,https://www.bipa.at/windeln/windeln-und-wickeln/baby-und-kind?searchRedirect=1,1
B3-516042,LILLYDOO Windeln Gr.1 2-5 Kg,LILLYDOO,babykind-windelnwickeln-windeln,https://www.bipa.at/lillydoo-windeln-gr.1-2-5-kg/B3-516042.html,7.49,,True,bipa.at,client_name,AT,Search,109,https://www.bipa.at/windeln/windeln-und-wickeln/baby-und-kind?searchRedirect=1,1
B3-272717,"Pampers Premium Protection, Größe 4, 9-14 kg,  Monatsbox",Pampers,babykind-windelnwickeln-windeln,https://www.bipa.at/pampers-premium-protection-gr.4-maxi-9-14kg-monatsbox/B3-272717.html,35.99,,True,bipa.at,client_name,AT,Search,110,https://www.bipa.at/windeln/windeln-und-wickeln/baby-und-kind?searchRedirect=1,1
B3-773436,"Pampers Premium Protection, Größe 2, 4-8 kg,  Monatsbox",Pampers,babykind-windelnwickeln-windeln,https://www.bipa.at/pampers-premium-protection-new-baby-gr.2-mini-4-8kg-monatsbox/B3-773436.html,35.99,,True,bipa.at,client_name,AT,Search,111,https://www.bipa.at/windeln/windeln-und-wickeln/baby-und-kind?searchRedirect=1,1
B3-475745,"Pampers Harmonie Größe 4, 9kg - 14kg",Pampers,babykind-windelnwickeln-windeln,https://www.bipa.at/pampers-noname/B3-475745.html,5.62,,False,bipa.at,client_name,AT,Search,112,https://www.bipa.at/windeln/windeln-und-wickeln/baby-und-kind?searchRedirect=1,1
B3-923353,"Pampers Premium Protection Pants,  Größe 6, 5kg+",Pampers,babykind-windelnwickeln-windeln,https://www.bipa.at/pampers-pants-gr.-6-15plus-kg-value-pack/B3-923353.html,9.37,,False,bipa.at,client_name,AT,Search,113,https://www.bipa.at/windeln/windeln-und-wickeln/baby-und-kind?searchRedirect=1,1
B3-377522,"Pampers Baby-Dry Größe 5+, 12-17kg",Pampers,babykind-windelnwickeln-windeln,https://www.bipa.at/pampers-gr.-5plus-12-17kg-einzelpack/B3-377522.html,7.49,,False,bipa.at,client_name,AT,Search,114,https://www.bipa.at/windeln/windeln-und-wickeln/baby-und-kind?searchRedirect=1,1
B3-475381,LILLYDOO Windeln Gr. 5 11-16 Kg,LILLYDOO,babykind-windelnwickeln-windeln,https://www.bipa.at/lillydoo-windeln-gr.-5-11-16-kg/B3-475381.html,7.49,,False,bipa.at,client_name,AT,Search,115,https://www.bipa.at/windeln/windeln-und-wickeln/baby-und-kind?searchRedirect=1,1
B3-499411,"Pampers Harmonie Hybrid Babywindeln, Probier-Set, Windelüberhose und Einwegeinlagen",Pampers,babykind-windelnwickeln-windeln,https://www.bipa.at/pampers-hybrid-startet-kit-klein/B3-499411.html,14.99,,False,bipa.at,client_name,AT,Search,116,https://www.bipa.at/windeln/windeln-und-wickeln/baby-und-kind?searchRedirect=1,1
B3-499413,"Pampers Harmonie Hybrid Babywindeln, extra Saugstärke",Pampers,babykind-windelnwickeln-windeln,https://www.bipa.at/pampers-hybrid-einlage-extra/B3-499413.html,7.49,,False,bipa.at,client_name,AT,Search,117,https://www.bipa.at/windeln/windeln-und-wickeln/baby-und-kind?searchRedirect=1,1
B3-499410,"Pampers Harmonie Hybrid Babywindeln, normale Saugstärke",Pampers,babykind-windelnwickeln-windeln,https://www.bipa.at/pampers-hybrid-einlage-normal/B3-499410.html,7.49,,False,bipa.at,client_name,AT,Search,118,https://www.bipa.at/windeln/windeln-und-wickeln/baby-und-kind?searchRedirect=1,1
B3-473589,Oral-B Tiefenreinigung  Aufsteckbürsten,Oral-B,pflege-mund-zahnpflege-aufsteckbuersten,https://www.bipa.at/oral-b-aufsteckbuersten-floss-action/B3-473589.html,17.99,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/pg/473589_1.jpg?sw=130&sfrm=png&q=100,True,bipa.at,client_name,AT,Search,1,https://www.bipa.at/suche?q=Elektrische%20Zahnb%C3%BCrste,1
B3-266542,Oral-B Vitality Hangable Box weiß elektrische Zahnbürste,Oral-B,pflege-mund-zahnpflege-elektrischezahnbuersten,https://www.bipa.at/oral-b-vitality-hangable-box-weiss-elektrische-zahnbuerste/B3-266542.html,19.99,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/266542.jpg?sw=130&sfrm=png&q=100,True,bipa.at,client_name,AT,Search,2,https://www.bipa.at/suche?q=Elektrische%20Zahnb%C3%BCrste,1
B3-272796,Oral-B Vitality Hangable Box schwarz elektrische Zahnbürste,Oral-B,pflege-mund-zahnpflege-elektrischezahnbuersten,https://www.bipa.at/oral-b-vitality-hangable-box-schwarz-elektrische-zahnbuerste/B3-272796.html,19.99,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/272796.jpg?sw=130&sfrm=png&q=100,True,bipa.at,client_name,AT,Search,3,https://www.bipa.at/suche?q=Elektrische%20Zahnb%C3%BCrste,1
B3-337081,Oral-B Pro 1 200 elektrische Zahnbürste,Oral-B,pflege-mund-zahnpflege-elektrischezahnbuersten,https://www.bipa.at/oral-b-pro-1-200-elektrische-zahnbuerste/B3-337081.html,39.99,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/pg/337081_1.jpg?sw=130&sfrm=png&q=100,True,bipa.at,client_name,AT,Search,4,https://www.bipa.at/suche?q=Elektrische%20Zahnb%C3%BCrste,1
B3-245333,Playbrush Aufsteckbürsten Smart Sonic,Playbrush,pflege-mund-zahnpflege-aufsteckbuersten,https://www.bipa.at/playbrush-aufsteckbuersten-smart-sonic/B3-245333.html,5.99,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/245333.jpg?sw=130&sfrm=png&q=100,True,bipa.at,client_name,AT,Search,5,https://www.bipa.at/suche?q=Elektrische%20Zahnb%C3%BCrste,1
B3-415396,Oral-B Pulsonic Slim Luxe Platin,Oral-B,pflege-mund-zahnpflege-elektrischezahnbuersten,https://www.bipa.at/oral-b-elektrische-zahnbuerste-pulsonic-slim-luxe-4000-platinum/B3-415396.html,99.99,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/pg/415396_1.jpg?sw=130&sfrm=png&q=100,True,bipa.at,client_name,AT,Search,6,https://www.bipa.at/suche?q=Elektrische%20Zahnb%C3%BCrste,1
B3-390285,Oral-B Junior Elektrische Zahnbürste,Oral-B,babykind-fuerkinder-kinderpflege,https://www.bipa.at/oral-b-oral-b-junior-smart/B3-390285.html,54.99,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/pg/390285_1.jpg?sw=130&sfrm=png&q=100,True,bipa.at,client_name,AT,Search,7,https://www.bipa.at/suche?q=Elektrische%20Zahnb%C3%BCrste,1
