sku,title,product_url,bullet_points,price,image,in_stock,rating,reviews,e_retailer,client,market,type,position,listing_url,page
352610,Oral-B Pro3 3500 eltandborste 289517 (svart),https://www.elgiganten.se/product/personvard/eltandborste-och-tandvard/eltandborste/352610/oral-b-pro3-3500-eltandborste-289517-svart,"['360° tryckkontrollsteknologi', 'Upp till 100% mer plackborttagning', '3 rengöringslägen, Pro-timer']",749,https://www.elgiganten.se/image/dv_web_D180001002822610/352610/oral-b-pro3-3500-eltandborste-289517-svart.jpg?$digital220x220$,False,,,elgiganten.se,P&G,SE,Search,23,https://www.elgiganten.se/catalog/personvard/eltandborste-och-tandvard/se-eltandborste/eltandborste,1
HX683044,Philips Sonicare ProtectiveClean eltandborste HX6830/44,https://www.elgiganten.se/product/personvard/eltandborste-och-tandvard/eltandborste/HX683044/philips-sonicare-protectiveclean-eltandborste-hx683044,"['2 lägen', 'BrushSync-teknik', 'Trycksensor']",796,https://www.elgiganten.se/image/dv_web_D18000100292720/HX683044/philips-sonicare-protectiveclean-eltandborste-hx683044.jpg?$digital220x220$,False,"4,6",76,elgiganten.se,P&G,SE,Search,24,https://www.elgiganten.se/catalog/personvard/eltandborste-och-tandvard/se-eltandborste/eltandborste,1
IPL3500,Remington Compact IPL ljusbaserad hårborttagning IPL3500,https://www.elgiganten.se/product/personvard/harborttagning-for-kroppen/ipl-harborttagning/IPL3500/remington-compact-ipl-ljusbaserad-harborttagning-ipl3500,"['IPL-teknik', 'Upp till 92% hårreducering', 'Förvaringsväska']",1 959,https://www.elgiganten.se/image/dv_web_D18000100254315/IPL3500/remington-compact-ipl-ljusbaserad-haarborttagning-ipl3500.jpg?$digital220x220$,True,"3,7",3,elgiganten.se,P&G,SE,Search,1,https://www.elgiganten.se/search?SearchTerm=h%C3%A5rborttagning&search=&searchResultTab=,1
29695,Philips Lumea Advanced ljusbaserad IPL hårborttagning BRI92100,https://www.elgiganten.se/product/personvard/harborttagning-for-kroppen/ipl-harborttagning/29695/philips-lumea-advanced-ljusbaserad-ipl-harborttagning-bri92100,"['IPL-ljus', 'Integrerad hudtonssensor', 'Kan användas på känsliga områden']",2 499,https://www.elgiganten.se/image/dv_web_D180001002231825/29695/philips-lumea-advanced-ljusbaserad-ipl-harborttagning-bri92100.jpg?$digital220x220$,True,"4,4",303,elgiganten.se,P&G,SE,Search,2,https://www.elgiganten.se/search?SearchTerm=h%C3%A5rborttagning&search=&searchResultTab=,1
24633,Braun SilkExpert PRO ljusbaserad IPL hårborttagning PL5014,https://www.elgiganten.se/product/personvard/harborttagning-for-kroppen/ipl-harborttagning/24633/braun-silkexpert-pro-ljusbaserad-ipl-harborttagning-pl5014,"['IPL-ljus', 'SensoAdapt', 'Glidläge']",2 690,https://www.elgiganten.se/image/dv_web_D180001002415242/24633/braun-silkexpert-pro-ljusbaserad-ipl-harborttagning-pl5014.jpg?$digital220x220$,True,"4,2",53,elgiganten.se,P&G,SE,Search,3,https://www.elgiganten.se/search?SearchTerm=h%C3%A5rborttagning&search=&searchResultTab=,1
25744,Silk n Motion ljusbaserad hårborttagning FGP1PE2001,https://www.elgiganten.se/product/personvard/harborttagning-for-kroppen/ipl-harborttagning/25744/silk-n-motion-ljusbaserad-harborttagning-fgp1pe2001,"['HPL-teknologi', '350 000 pulser', 'Permanenta resultat']",2 890,https://www.elgiganten.se/image/dv_web_D180001002248551/25744/silk-n-motion-ljusbaserad-haarborttagning-fgp1pe2001.jpg?$digital220x220$,True,"4,2",9,elgiganten.se,P&G,SE,Search,4,https://www.elgiganten.se/search?SearchTerm=h%C3%A5rborttagning&search=&searchResultTab=,1
26592,Silkn SatinGlow ljusbaserad hårborttagning FGS1PEU001,https://www.elgiganten.se/product/personvard/harborttagning-for-kroppen/ipl-harborttagning/26592/silkn-satinglow-ljusbaserad-harborttagning-fgs1peu001,"['HPL-teknologi', 'Skin Color Sensor', 'Kompakt design']",2 996,https://www.elgiganten.se/image/dv_web_D180001002242261/26592/silkn-satinglow-ljusbaserad-harborttagning-fgs1peu001.jpg?$digital220x220$,True,"4,7",3,elgiganten.se,P&G,SE,Search,5,https://www.elgiganten.se/search?SearchTerm=h%C3%A5rborttagning&search=&searchResultTab=,1
BRI95000,Philips Lumea Prestige IPL ljusbaserad hårborttagning BRI950/00,https://www.elgiganten.se/product/personvard/harborttagning-for-kroppen/ipl-harborttagning/BRI95000/philips-lumea-prestige-ipl-ljusbaserad-harborttagning-bri95000,"['IPL-teknologi', 'SmartSkin-sensor', 'Långvarig effekt']",3 796,https://www.elgiganten.se/image/dv_web_D18000100227614/BRI95000/philips-lumea-prestige-ipl-ljusbaserad-haarborttagning-bri95000.jpg?$digital220x220$,False,"4,5",133,elgiganten.se,P&G,SE,Search,6,https://www.elgiganten.se/search?SearchTerm=h%C3%A5rborttagning&search=&searchResultTab=,1
54104,Silk’n Infinity Smooth ljusbaserad hårborttagning INF1PE1C1001,https://www.elgiganten.se/product/personvard/harborttagning-for-kroppen/ipl-harborttagning/54104/silk-n-infinity-smooth-ljusbaserad-harborttagning-inf1pe1c1001,"['eHPL-teknik', 'För all hudfärger, 5 inställningar', '400000 ljuspulser']",3 995,https://www.elgiganten.se/image/dv_web_D180001002308805/54104/silkn-infinity-smooth-ljusbaserad-haarborttagning-inf1pe1c1001.jpg?$digital220x220$,True,"4,7",7,elgiganten.se,P&G,SE,Search,7,https://www.elgiganten.se/search?SearchTerm=h%C3%A5rborttagning&search=&searchResultTab=,1
24585,Remington I-LIGHT ljusbaserad hårborttagning IPL8500,https://www.elgiganten.se/product/personvard/harborttagning-for-kroppen/ipl-harborttagning/24585/remington-i-light-ljusbaserad-harborttagning-ipl8500,"['IPL-teknologi', 'Resultat redan efter 3 användningar', 'Kroppsverktyg, precisionshuvud']",4 329,https://www.elgiganten.se/image/dv_web_D180001002250777/24585/remington-i-light-ljusbaserad-haarborttagning-ipl8500.jpg?$digital220x220$,False,,,elgiganten.se,P&G,SE,Search,8,https://www.elgiganten.se/search?SearchTerm=h%C3%A5rborttagning&search=&searchResultTab=,1
24639,Braun Silk-Expert IPL Pro 5 ljusbaserad hårborttagning PL5124,https://www.elgiganten.se/product/personvard/harborttagning-for-kroppen/ipl-harborttagning/24639/braun-silk-expert-ipl-pro-5-ljusbaserad-harborttagning-pl5124,"['Intense Pulse Light', 'SensoAdapt-sensor', 'Användbar på ansikte och underarmar']",4 795,https://www.elgiganten.se/image/dv_web_D180001002227939/24639/braun-silk-expert-ipl-pro-5-ljusbaserad-harborttagning-pl5124.jpg?$digital220x220$,True,"4,4",83,elgiganten.se,P&G,SE,Search,9,https://www.elgiganten.se/search?SearchTerm=h%C3%A5rborttagning&search=&searchResultTab=,1
24640,Braun SilkExpert PRO ljusbaserad hårborttagning PL3011,https://www.elgiganten.se/product/personvard/harborttagning-for-kroppen/ipl-harborttagning/24640/braun-silkexpert-pro-ljusbaserad-harborttagning-pl3011,"['IPL-ljus', 'SensoAdapt', 'Glidläge']",2 296,https://www.elgiganten.se/image/dv_web_D180001002241270/24640/braun-silkexpert-pro-ljusbaserad-haarborttagning-pl3011.jpg?$digital220x220$,False,4,1,elgiganten.se,P&G,SE,Search,10,https://www.elgiganten.se/search?SearchTerm=h%C3%A5rborttagning&search=&searchResultTab=,1
29697,Philips Lumea Advanced ljusbaserad hårborttagning BRI92300,https://www.elgiganten.se/product/personvard/harborttagning-for-kroppen/ipl-harborttagning/29697/philips-lumea-advanced-ljusbaserad-harborttagning-bri92300,"['IPL-teknologi', 'Speciellt ansiktsfäste', 'Mjuk behandling']",2 472,https://www.elgiganten.se/image/dv_web_D180001002234184/29697/philips-lumea-advanced-ljusbaserad-haarborttagning-bri92300.jpg?$digital220x220$,True,"4,6",149,elgiganten.se,P&G,SE,Search,11,https://www.elgiganten.se/search?SearchTerm=h%C3%A5rborttagning&search=&searchResultTab=,1
24634,Braun Silk-expert PRO 3 hårborttagningsljus PL3132,https://www.elgiganten.se/product/personvard/harborttagning-for-kroppen/ipl-harborttagning/24634/braun-silk-expert-pro-3-harborttagningsljus-pl3132,"['IPL-ljus', 'SensoAdapt-sensor', 'Kan användas på ansiktet']",2 990,https://www.elgiganten.se/image/dv_web_D180001002415441/24634/braun-silk-expert-pro-3-haarborttagningsljus-pl3132.jpg?$digital220x220$,True,"3,9",18,elgiganten.se,P&G,SE,Search,12,https://www.elgiganten.se/search?SearchTerm=h%C3%A5rborttagning&search=&searchResultTab=,1
293594,Philips Lumea Prestige IPL hårborttagningsljus BRI955/00,https://www.elgiganten.se/product/personvard/harborttagning-for-kroppen/ipl-harborttagning/293594/philips-lumea-prestige-ipl-harborttagningsljus-bri95500,"['3 intelligenta tillbehör', 'SenseIQ-teknologi', 'Hårfri i 6 månader']",4 396,https://www.elgiganten.se/image/dv_web_D180001002719072/293594/philips-lumea-prestige-ipl-harborttagningsljus-bri95500.jpg?$digital220x220$,True,"4,6",427,elgiganten.se,P&G,SE,Search,13,https://www.elgiganten.se/search?SearchTerm=h%C3%A5rborttagning&search=&searchResultTab=,1
290506,Braun SilkExpert IPL PRO 5 hårborttagningsljus PL5139,https://www.elgiganten.se/product/personvard/harborttagning-for-kroppen/ipl-harborttagning/290506/braun-silkexpert-ipl-pro-5-harborttagningsljus-pl5139,"['Intense Pulse Light', 'SensoAdapt-sensor', 'Kan användas på ansikte och underarm']",4 990,https://www.elgiganten.se/image/dv_web_D180001002718150/290506/braun-silkexpert-ipl-pro-5-harborttagningsljus-pl5139.jpg?$digital220x220$,True,"4,1",25,elgiganten.se,P&G,SE,Search,14,https://www.elgiganten.se/search?SearchTerm=h%C3%A5rborttagning&search=&searchResultTab=,1
293592,"Philips Lumea Prestige IPL,  hårborttagningsljus BRI957/00",https://www.elgiganten.se/product/personvard/harborttagning-for-kroppen/ipl-harborttagning/293592/philips-lumea-prestige-ipl-harborttagningsljus-bri95700,"['4 intelligenta tillbehör', 'SenseIQ-teknologi', 'Hårfri i 6 månader']",5 196,https://www.elgiganten.se/image/dv_web_D180001002718324/293592/philips-lumea-prestige-ipl-harborttagningsljus-bri95700.jpg?$digital220x220$,True,"4,5",285,elgiganten.se,P&G,SE,Search,15,https://www.elgiganten.se/search?SearchTerm=h%C3%A5rborttagning&search=&searchResultTab=,1
290505,Braun SilkExpert IPL PRO 5 hårborttagningsljus PL5237,https://www.elgiganten.se/product/personvard/harborttagning-for-kroppen/ipl-harborttagning/290505/braun-silkexpert-ipl-pro-5-harborttagningsljus-pl5237,"['Intense Pulse Light', 'SensoAdapt-sensor', 'Kan användas på ansikte och underarm']",5 995,https://www.elgiganten.se/image/dv_web_D180001002718289/290505/braun-silkexpert-ipl-pro-5-harborttagningsljus-pl5237.jpg?$digital220x220$,True,"4,3",27,elgiganten.se,P&G,SE,Search,16,https://www.elgiganten.se/search?SearchTerm=h%C3%A5rborttagning&search=&searchResultTab=,1
140423,Braun Silk-épil 3 epilator SE3410,https://www.elgiganten.se/product/personvard/harborttagning-for-kroppen/epilator/140423/braun-silk-epil-3-epilator-se3410,"['Långvarigt resultat', '20 pincetter', 'Massagerollers, smart belysning']",599,https://www.elgiganten.se/image/dv_web_D180001002373722/140423/braun-silk-epil-3-epilator-se3410.jpg?$digital220x220$,True,"3,6",5,elgiganten.se,P&G,SE,Search,17,https://www.elgiganten.se/search?SearchTerm=h%C3%A5rborttagning&search=&searchResultTab=,1
140424,Braun Silk-épil 5 epilator SES5820,https://www.elgiganten.se/product/personvard/harborttagning-for-kroppen/epilator/140424/braun-silk-epil-5-epilator-ses5820,"['30 min användningstid', 'MicroGrip-teknologi', 'Massagekåpa medföljer']",1 195,https://www.elgiganten.se/image/dv_web_D180001002374567/140424/braun-silk-epil-5-epilator-ses5820.jpg?$digital220x220$,True,"4,2",25,elgiganten.se,P&G,SE,Search,18,https://www.elgiganten.se/search?SearchTerm=h%C3%A5rborttagning&search=&searchResultTab=,1
292357,HappySkin Gen2 ljusbaserad hårborttagare IPLUKV2BLK  (mattsvart),https://www.elgiganten.se/product/personvard/harborttagning-for-kroppen/ipl-harborttagning/292357/happyskin-gen2-ljusbaserad-harborttagare-iplukv2blk-mattsvart,"['IPL hårborttagning', '500000 blixtar', 'Ergonomisk design']",2 695,https://www.elgiganten.se/image/dv_web_D180001002840862/292357/happyskin-gen2-ljusbaserad-harborttagare-iplukv2blk-mattsvart.jpg?$digital220x220$,True,,,elgiganten.se,P&G,SE,Search,19,https://www.elgiganten.se/search?SearchTerm=h%C3%A5rborttagning&search=&searchResultTab=,1
292358,HappySkin Gen2 ljusbaserad hårborttagare IPLUKV2PNK (pastell rosa),https://www.elgiganten.se/product/personvard/harborttagning-for-kroppen/ipl-harborttagning/292358/happyskin-gen2-ljusbaserad-harborttagare-iplukv2pnk-pastell-rosa,"['IPL hårborttagning', '500000 blixtar', 'Ergonomisk design']",2 695,https://www.elgiganten.se/image/dv_web_D180001002845421/292358/happyskin-gen2-ljusbaserad-harborttagare-iplukv2pnk-pastell-rosa.jpg?$digital220x220$,True,,,elgiganten.se,P&G,SE,Search,20,https://www.elgiganten.se/search?SearchTerm=h%C3%A5rborttagning&search=&searchResultTab=,1
292359,HappySkin Gen2 ljusbaserad hårborttagare IPLUKV2WHT (blank vit),https://www.elgiganten.se/product/personvard/harborttagning-for-kroppen/ipl-harborttagning/292359/happyskin-gen2-ljusbaserad-harborttagare-iplukv2wht-blank-vit,"['IPL hårborttagning', '500000 blixtar', 'Ergonomisk design']",2 695,https://www.elgiganten.se/image/dv_web_D180001002845405/292359/happyskin-gen2-ljusbaserad-harborttagare-iplukv2wht-blank-vit.jpg?$digital220x220$,True,,,elgiganten.se,P&G,SE,Search,21,https://www.elgiganten.se/search?SearchTerm=h%C3%A5rborttagning&search=&searchResultTab=,1
354816,Phillips Lumea Prestige IPL hårborttagare BRI94700 (vit),https://www.elgiganten.se/product/personvard/harborttagning-for-kroppen/ipl-harborttagning/354816/phillips-lumea-prestige-ipl-harborttagare-bri94700-vit,"['IPL-teknik', 'SmartSkin sensor', 'Kostnadsfri Lumea app']",5 999,https://www.elgiganten.se/image/dv_web_D180001002829003/354816/phillips-lumea-prestige-ipl-harborttagare-bri94700-vit.jpg?$digital220x220$,True,"4,5",278,elgiganten.se,P&G,SE,Search,22,https://www.elgiganten.se/search?SearchTerm=h%C3%A5rborttagning&search=&searchResultTab=,1
350681,Gillette Mach3 rakhyvel 596713,https://www.elgiganten.se/product/personvard/harborttagning-for-kroppen/rakhyvlar-och-rakblad/350681/gillette-mach3-rakhyvel-596713,"['Upp till 15 rakningar', '3 skarpa blad', 'Ergonomiskt handtag']",95,https://www.elgiganten.se/image/dv_web_D180001002826598/350681/gillette-mach3-rakhyvel-596713.jpg?$digital220x220$,True,,,elgiganten.se,P&G,SE,Search,23,https://www.elgiganten.se/search?SearchTerm=h%C3%A5rborttagning&search=&searchResultTab=,1
FG1103,Braun 3-i-1 trimmer FG1103,https://www.elgiganten.se/product/personvard/harborttagning-for-kroppen/ladyshave-och-bikinitrimmer/FG1103/braun-3-i-1-trimmer-fg1103,"['3-i-1 trimmer', 'För känsliga områden', '4 bilagor']",299,https://www.elgiganten.se/image/dv_web_D18000100248548/FG1103/braun-3-i-1-trimmer-fg1103.jpg?$digital220x220$,True,"1,2",4,elgiganten.se,P&G,SE,Search,24,https://www.elgiganten.se/search?SearchTerm=h%C3%A5rborttagning&search=&searchResultTab=,1
TBRF2XC,Jordan Clean Tandborsthuvud (2 st),https://www.elgiganten.se/product/personvard/eltandborste-och-tandvard/tandborsthuvuden/TBRF2XC/jordan-clean-tandborsthuvud-2-st,"['Extra tandborsthuvuden', 'SoftClean-teknologi', '2-pack']",149,https://www.elgiganten.se/image/dv_web_D18000100274556/TBRF2XC/jordan-clean-tandborsthuvud-2-st.jpg?$digital220x220$,True,"4,5",2,elgiganten.se,P&G,SE,Search,1,https://www.elgiganten.se/search?SearchTerm=tandborsthuvud&search=&searchResultTab=,1
256894,Oral-B Cross Action tandborsthuvud 316848,https://www.elgiganten.se/product/personvard/eltandborste-och-tandvard/tandborsthuvuden/256894/oral-b-cross-action-tandborsthuvud-316848,"['Cross Action', '4 extra tandborsthuvuden', 'Perfekt vinklade borst']",163,https://www.elgiganten.se/image/dv_web_D180001002622832/256894/oral-b-cross-action-tandborsthuvud-316848.jpg?$digital220x220$,True,,,elgiganten.se,P&G,SE,Search,2,https://www.elgiganten.se/search?SearchTerm=tandborsthuvud&search=&searchResultTab=,1
256893,Oral-B FlossAction tandborsthuvud 324881,https://www.elgiganten.se/product/personvard/eltandborste-och-tandvard/tandborsthuvuden/256893/oral-b-flossaction-tandborsthuvud-324881,"['4 borstar medföljer', 'Mikropulsborst', 'Omsluter tänderna']",172,https://www.elgiganten.se/image/dv_web_D180001002619452/256893/oral-b-flossaction-tandborsthuvud-324881.jpg?$digital220x220$,True,,,elgiganten.se,P&G,SE,Search,3,https://www.elgiganten.se/search?SearchTerm=tandborsthuvud&search=&searchResultTab=,1
256901,Oral-B Cross Action tandborsthuvud 321477,https://www.elgiganten.se/product/personvard/eltandborste-och-tandvard/tandborsthuvuden/256901/oral-b-cross-action-tandborsthuvud-321477,"['Cross Action', '6 extra borsthuvuden', 'Perfekt vinklade borst']",217,https://www.elgiganten.se/image/dv_web_D180001002622844/256901/oral-b-cross-action-tandborsthuvud-321477.jpg?$digital220x220$,True,,,elgiganten.se,P&G,SE,Search,4,https://www.elgiganten.se/search?SearchTerm=tandborsthuvud&search=&searchResultTab=,1
196230,Oral-B iO Gentle Care tandborsthuvud IOGENTLECARE2WH (vit),https://www.elgiganten.se/product/personvard/eltandborste-och-tandvard/tandborsthuvuden/196230/oral-b-io-gentle-care-tandborsthuvud-iogentlecare2wh-vit,"['Kompatibel med iO-enheter', 'För känsligt tandkött', '2 stycken']",219,https://www.elgiganten.se/image/dv_web_D180001002491114/196230/oral-b-io-gentle-care-tandborsthuvud-iogentlecare2wh-vit.jpg?$digital220x220$,True,,,elgiganten.se,P&G,SE,Search,5,https://www.elgiganten.se/search?SearchTerm=tandborsthuvud&search=&searchResultTab=,1
TBRF4XC,Jordan Clean Tandborsthuvud (4 st),https://www.elgiganten.se/product/personvard/eltandborste-och-tandvard/tandborsthuvuden/TBRF4XC/jordan-clean-tandborsthuvud-4-st,"['Extra tandborsthuvuden', 'SoftClean-teknologi', '4-pack']",229,https://www.elgiganten.se/image/dv_web_D18000100274605/TBRF4XC/jordan-clean-tandborsthuvud-4-st.jpg?$digital220x220$,True,4,2,elgiganten.se,P&G,SE,Search,6,https://www.elgiganten.se/search?SearchTerm=tandborsthuvud&search=&searchResultTab=,1
256898,Oral B 3D White tandborsthuvud 324829,https://www.elgiganten.se/product/personvard/eltandborste-och-tandvard/tandborsthuvuden/256898/oral-b-3d-white-tandborsthuvud-324829,"['4 tandborsthuvuden', 'Speciell poleringskopp', 'För naturligt vitare tänder']",249,https://www.elgiganten.se/image/dv_web_D180001002622843/256898/oral-b-3d-white-tandborsthuvud-324829.jpg?$digital220x220$,True,,,elgiganten.se,P&G,SE,Search,7,https://www.elgiganten.se/search?SearchTerm=tandborsthuvud&search=&searchResultTab=,1
256897,Oral-B Cross Action tandborsthuvud 325345,https://www.elgiganten.se/product/personvard/eltandborste-och-tandvard/tandborsthuvuden/256897/oral-b-cross-action-tandborsthuvud-325345,"['Cross Action', '9 extra tandborsthuvuden', 'Perfekt vinklade borst']",316,https://www.elgiganten.se/image/dv_web_D180001002622833/256897/oral-b-cross-action-tandborsthuvud-325345.jpg?$digital220x220$,False,,,elgiganten.se,P&G,SE,Search,8,https://www.elgiganten.se/search?SearchTerm=tandborsthuvud&search=&searchResultTab=,1
319155,"Philips Sonicare tandborsthuvud HX909210 (vit, 2-pack)",https://www.elgiganten.se/product/personvard/eltandborste-och-tandvard/tandborsthuvuden/319155/philips-sonicare-tandborsthuvud-hx909210-vit-2-pack,"['Tar bort fläckar på tänderna', 'Effektiv plackborttagning', '2 huvuden i förpackningen']",379,https://www.elgiganten.se/image/dv_web_D180001002749080/319155/philips-sonicare-tandborsthuvud-hx909210-vit-2-pack.jpg?$digital220x220$,True,5,1,elgiganten.se,P&G,SE,Search,9,https://www.elgiganten.se/search?SearchTerm=tandborsthuvud&search=&searchResultTab=,1
319158,"Philips Sonicare tandborsthuvud HX909211 (svart, 2-pack)",https://www.elgiganten.se/product/personvard/eltandborste-och-tandvard/tandborsthuvuden/319158/philips-sonicare-tandborsthuvud-hx909211-svart-2-pack,"['Tar bort fläckar på tänderna', 'Effektiv plackborttagning', '2 huvud i förpackningen']",379,https://www.elgiganten.se/image/dv_web_D180001002749164/319158/philips-sonicare-tandborsthuvud-hx909211-svart-2-pack.jpg?$digital220x220$,True,"4,9",25,elgiganten.se,P&G,SE,Search,10,https://www.elgiganten.se/search?SearchTerm=tandborsthuvud&search=&searchResultTab=,1
350684,Oral-B iO Gentle Care  tandborsthuvud 343554 (vit),https://www.elgiganten.se/product/personvard/eltandborste-och-tandvard/eltandborste/350684/oral-b-io-gentle-care-tandborsthuvud-343554-vit,"['4 tandborsthuvuden', 'Anpassar sig till tänderna', 'Kompatibel med alla Oral-B iO']",399,https://www.elgiganten.se/image/dv_web_D180001002826259/350684/oral-b-io-gentle-care-tandborsthuvud-343554-vit.jpg?$digital220x220$,True,,,elgiganten.se,P&G,SE,Search,11,https://www.elgiganten.se/search?SearchTerm=tandborsthuvud&search=&searchResultTab=,1
TBRF2XS,Jordan Sensitive Tandborsthuvud (2 st),https://www.elgiganten.se/product/personvard/eltandborste-och-tandvard/tandborsthuvuden/TBRF2XS/jordan-sensitive-tandborsthuvud-2-st,"['Extra tandborsthuvuden', 'SoftClean-teknologi', '2-pack']",189,https://www.elgiganten.se/image/dv_web_D18000100274668/TBRF2XS/jordan-sensitive-tandborsthuvud-2-st.jpg?$digital220x220$,True,4,1,elgiganten.se,P&G,SE,Search,12,https://www.elgiganten.se/search?SearchTerm=tandborsthuvud&search=&searchResultTab=,1
256897,Oral-B Cross Action tandborsthuvud 325345,https://www.elgiganten.se/product/personvard/eltandborste-och-tandvard/tandborsthuvuden/256897/oral-b-cross-action-tandborsthuvud-325345,"['Cross Action', '9 extra tandborsthuvuden', 'Perfekt vinklade borst']",316,https://www.elgiganten.se/image/dv_web_D180001002622833/256897/oral-b-cross-action-tandborsthuvud-325345.jpg?$digital220x220$,False,,,elgiganten.se,P&G,SE,Search,13,https://www.elgiganten.se/search?SearchTerm=tandborsthuvud&search=&searchResultTab=,1
196232,Oral-B iO Ultimate Clean tandborsthuvud IOREFILL4BK (svart),https://www.elgiganten.se/product/personvard/eltandborste-och-tandvard/tandborsthuvuden/196232/oral-b-io-ultimate-clean-tandborsthuvud-iorefill4bk-svart,"['Kompatibel med iO-enheter', 'Upp till 100% plackborttagning', '4-pack']",360,https://www.elgiganten.se/image/dv_web_D180001002491121/196232/oral-b-io-ultimate-clean-tandborsthuvud-iorefill4bk-svart.jpg?$digital220x220$,True,,,elgiganten.se,P&G,SE,Search,14,https://www.elgiganten.se/search?SearchTerm=tandborsthuvud&search=&searchResultTab=,1
196233,Oral-B iO Ultimate Clean tandborsthuvud IOREFILL4WH (vit),https://www.elgiganten.se/product/personvard/eltandborste-och-tandvard/tandborsthuvuden/196233/oral-b-io-ultimate-clean-tandborsthuvud-iorefill4wh-vit,"['Kompatibel med iO-enheter', 'Upp till 100% plackborttagning', '4-pack']",360,https://www.elgiganten.se/image/dv_web_D180001002490981/196233/oral-b-io-ultimate-clean-tandborsthuvud-iorefill4wh-vit.jpg?$digital220x220$,True,5,4,elgiganten.se,P&G,SE,Search,15,https://www.elgiganten.se/search?SearchTerm=tandborsthuvud&search=&searchResultTab=,1
350684,Oral-B iO Gentle Care  tandborsthuvud 343554 (vit),https://www.elgiganten.se/product/personvard/eltandborste-och-tandvard/eltandborste/350684/oral-b-io-gentle-care-tandborsthuvud-343554-vit,"['4 tandborsthuvuden', 'Anpassar sig till tänderna', 'Kompatibel med alla Oral-B iO']",399,https://www.elgiganten.se/image/dv_web_D180001002826259/350684/oral-b-io-gentle-care-tandborsthuvud-343554-vit.jpg?$digital220x220$,True,,,elgiganten.se,P&G,SE,Search,16,https://www.elgiganten.se/search?SearchTerm=tandborsthuvud&search=&searchResultTab=,1
TBRF2XS,Jordan Sensitive Tandborsthuvud (2 st),https://www.elgiganten.se/product/personvard/eltandborste-och-tandvard/tandborsthuvuden/TBRF2XS/jordan-sensitive-tandborsthuvud-2-st,"['Extra tandborsthuvuden', 'SoftClean-teknologi', '2-pack']",189,https://www.elgiganten.se/image/dv_web_D18000100274668/TBRF2XS/jordan-sensitive-tandborsthuvud-2-st.jpg?$digital220x220$,True,4,1,elgiganten.se,P&G,SE,Search,17,https://www.elgiganten.se/search?SearchTerm=tandborsthuvud&search=&searchResultTab=,1
TBRF2XW,Jordan Whitening Tandborsthuvud (2 st),https://www.elgiganten.se/product/personvard/eltandborste-och-tandvard/tandborsthuvuden/TBRF2XW/jordan-whitening-tandborsthuvud-2-st,"['Extra tandborsthuvuden', 'SoftClean-teknologi', '2-pack']",189,https://www.elgiganten.se/image/dv_web_D18000100274639/TBRF2XW/jordan-whitening-tandborsthuvud-2-st.jpg?$digital220x220$,True,,,elgiganten.se,P&G,SE,Search,18,https://www.elgiganten.se/search?SearchTerm=tandborsthuvud&search=&searchResultTab=,1
256892,Oral-B Precision Clean tandborsthuvud 321729,https://www.elgiganten.se/product/personvard/eltandborste-och-tandvard/tandborsthuvuden/256892/oral-b-precision-clean-tandborsthuvud-321729,"['5 borstar medföljer', 'Omsluter tänderna', 'Nya, förbättrade borst']",249,https://www.elgiganten.se/image/dv_web_D180001002622799/256892/oral-b-precision-clean-tandborsthuvud-321729.jpg?$digital220x220$,True,,,elgiganten.se,P&G,SE,Search,19,https://www.elgiganten.se/search?SearchTerm=tandborsthuvud&search=&searchResultTab=,1
256899,Oral-B Precision Clean tandborsthuvud 321767,https://www.elgiganten.se/product/personvard/eltandborste-och-tandvard/tandborsthuvuden/256899/oral-b-precision-clean-tandborsthuvud-321767,"['8 borstar medföljer', 'Omsluter tänderna', 'Nya, förbättrade borst']",259,https://www.elgiganten.se/image/dv_web_D180001002622800/256899/oral-b-precision-clean-tandborsthuvud-321767.jpg?$digital220x220$,True,,,elgiganten.se,P&G,SE,Search,20,https://www.elgiganten.se/search?SearchTerm=tandborsthuvud&search=&searchResultTab=,1
168785,Tandborsthuvud Philips Sonicare HX6014 kompatibla - 4Pack,https://www.elgiganten.se/product/personvard/eltandborste-och-tandvard/tandborsthuvuden/168785/tandborsthuvud-philips-sonicare-hx6014-kompatibla-4pack,[],59,https://www.elgiganten.se/image/dv_web_D180001002687481/168785/tandborsthuvud-philips-sonicare-hx6014-kompatibla-4pack.jpg?$digital220x220$,True,,,elgiganten.se,P&G,SE,Search,21,https://www.elgiganten.se/search?SearchTerm=tandborsthuvud&search=&searchResultTab=,1
169172,Tandborsthuvud Philips Sonicare HX6074 kompatibla - 4Pack,https://www.elgiganten.se/product/personvard/eltandborste-och-tandvard/tandborsthuvuden/169172/tandborsthuvud-philips-sonicare-hx6074-kompatibla-4pack,[],79,https://www.elgiganten.se/image/dv_web_D180001002437022/169172/tandborsthuvud-philips-sonicare-hx6074-kompatibla-4pack.jpg?$digital220x220$,True,,,elgiganten.se,P&G,SE,Search,22,https://www.elgiganten.se/search?SearchTerm=tandborsthuvud&search=&searchResultTab=,1
